entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-11-20 00:00:00,2025-11-20 12:00:00,LONG,91554.96,91839.25,TL,0.0025051294217155857
2025-11-20 14:00:00,2025-11-20 16:00:00,SHORT,91529.36,87868.1856,TP,0.03940000000000003
2025-11-21 15:00:00,2025-11-22 03:00:00,LONG,84850.01,84440.47,TL,-0.005426634669813164
2025-11-24 01:00:00,2025-11-24 13:00:00,SHORT,86740.64,86160.0,TL,0.006093978739377522
2025-11-24 18:00:00,2025-11-25 06:00:00,LONG,88369.91,88003.97,TL,-0.004741002293654054
2025-11-26 00:00:00,2025-11-26 12:00:00,LONG,87369.97,86643.08,TL,-0.008919677802338714
2025-11-26 17:00:00,2025-11-27 02:00:00,LONG,87820.02,91332.8208,TP,0.03939999999999996
2025-11-27 12:00:00,2025-11-28 00:00:00,SHORT,91371.87,91207.34,TL,0.0012006635959185123
2025-11-28 14:00:00,2025-11-29 02:00:00,LONG,92377.0,90798.89,TL,-0.017683364906849113
2025-11-29 15:00:00,2025-11-30 03:00:00,LONG,90621.73,90909.35,TL,0.0025738524523865294
2025-11-30 22:00:00,2025-12-01 00:00:00,SHORT,91174.23,87527.26079999999,TP,0.039400000000000074
2025-12-01 20:00:00,2025-12-02 08:00:00,LONG,85024.5,86471.89,TL,0.016423210956841846
2025-12-03 09:00:00,2025-12-03 21:00:00,SHORT,92765.64,93700.0,TL,-0.010672263825269793
2025-12-06 03:00:00,2025-12-06 15:00:00,LONG,89390.9,89758.77,TL,0.0035152958522624775
2025-12-07 11:00:00,2025-12-07 23:00:00,SHORT,89240.18,90395.31,TL,-0.013544057262098808
2025-12-08 15:00:00,2025-12-09 03:00:00,SHORT,90852.57,90405.01,TL,0.004326222780489448
2025-12-09 12:00:00,2025-12-09 16:00:00,LONG,90384.54,93999.9216,TP,0.03940000000000009
2025-12-10 02:00:00,2025-12-10 14:00:00,SHORT,92316.35,91831.24,TL,0.00465486547074273
2025-12-11 19:00:00,2025-12-12 07:00:00,LONG,90710.5,92425.34,TL,0.018304536960991248
2025-12-12 14:00:00,2025-12-13 02:00:00,SHORT,92302.79,90232.77,TL,0.021826407695801932
2025-12-13 07:00:00,2025-12-13 19:00:00,LONG,90351.45,90178.16,TL,-0.0025179548308299823
2025-12-14 11:00:00,2025-12-14 23:00:00,SHORT,89853.69,88172.17,TL,0.018113978246191157
2025-12-15 02:00:00,2025-12-15 14:00:00,LONG,89242.33,88050.01,TL,-0.013960475908686012
2025-12-16 06:00:00,2025-12-16 18:00:00,LONG,86028.12,87781.35,TL,0.019779731650534853
2025-12-17 05:00:00,2025-12-17 15:00:00,SHORT,86752.27,90222.36080000001,SL,-0.04060000000000007
2025-12-17 18:00:00,2025-12-18 06:00:00,SHORT,86427.12,86645.93,TL,-0.0031317284667127365
2025-12-18 19:00:00,2025-12-19 07:00:00,SHORT,85970.0,87953.4,TL,-0.02367083866465039
2025-12-19 18:00:00,2025-12-20 06:00:00,SHORT,86943.26,88305.81,TL,-0.01627171509326891
2025-12-21 10:00:00,2025-12-21 22:00:00,LONG,88892.82,88483.63,TL,-0.005203183924190978
2025-12-22 00:00:00,2025-12-22 12:00:00,LONG,88658.87,90208.48,TL,0.01687834142257848
2025-12-22 18:00:00,2025-12-23 06:00:00,SHORT,89308.91,87400.01,TL,0.020774127172753634
2025-12-23 17:00:00,2025-12-24 05:00:00,LONG,88003.63,86957.9,TL,-0.01248280528882741
2025-12-24 12:00:00,2025-12-25 00:00:00,LONG,87203.94,87568.37,TL,0.003579054295023746
2025-12-25 10:00:00,2025-12-25 22:00:00,SHORT,87526.47,87650.0,TL,-0.002011344476705148
2025-12-26 03:00:00,2025-12-26 15:00:00,LONG,89200.0,87137.81,TL,-0.023718721973094197
2025-12-27 07:00:00,2025-12-27 19:00:00,LONG,87469.02,87569.39,TL,0.0005474919920218077
2025-12-28 18:00:00,2025-12-29 06:00:00,SHORT,87760.01,89777.26,TL,-0.02358598188400389
2025-12-29 11:00:00,2025-12-29 23:00:00,SHORT,87780.0,87237.13,TL,0.005584438368648842
2025-12-30 07:00:00,2025-12-30 19:00:00,LONG,87443.17,88226.16,TL,0.008354272815132449
2025-12-31 05:00:00,2025-12-31 17:00:00,SHORT,88325.07,87620.82,TL,0.007373387397258785
